URLLength,DomainLength,IsDomainIP,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,FILENAME,URL,Domain,TLD,Title,label
25,18,0,100.0,1.0,0.0799628,0.06643021,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,531,9381,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,19,11,14,82,2,91,455222.txt,https://www.pricetower.org,www.pricetower.org,org,pricetower,benign
34,27,0,100.0,1.0,0.0799628,0.063652953,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,712,3043,1,100.0,100.0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,178,36,7,1,0,170,473948.txt,https://www.consejopublicitario.org,www.consejopublicitario.org,org,consejopublicitario,benign
51,43,0,28.382643,0.342857143,0.0002752,0.058322596,3,3,0,0,0.0,34,0.667,0,0.0,0,0,0,6,0.118,0,2,537,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8075227.txt,http://www.amazceom-co-jp.amaczeon.kaifangjilu.top/,www.amazceom-co-jp.amaczeon.kaifangjilu.top,top,0,phishing
19,12,0,100.0,1.0,0.0799628,0.072167776,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1517,8047,1,100.0,100.0,0,1,1,0,0,1,0,25,0,1,1,1,0,1,0,0,1,37,13,27,124,0,141,54456.txt,https://www.ciel.org,www.ciel.org,org,ciel,benign
18,11,0,100.0,1.0,0.0101825,0.06571751,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,383,4817,1,50.0,50.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,15,20,27,31,0,14,845143.txt,https://www.cctt.ca,www.cctt.ca,ca,tt,benign
184,27,0,5.672425819,0.391304348,0.5229071,0.036274179,3,3,0,0,0.0,107,0.582,50,0.272,4,1,0,15,0.109,0,9,236,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7374220.txt,http://cpanel10wh.bkk1.cloud.z.com/~cp785288/hlep/login/billing.php?verify_account=session=nl&amp;c9af20c816b1cce4f06368be3327e297=&amp;dispatch=15464ad822e0af50d3b1df6196cac08a9e8edfbd,cpanel10wh.bkk1.cloud.z.com,com,cpanel10whbkk1cloudz~cp785288hleploginbillingphp?verify_account=session=nl&amp;c9af20c816b1cce4f06368be3327e297=&amp;dispatch=15464ad822e0af50d3b1df6196cac08a9e8edfb,phishing
23,16,0,100.0,1.0,0.5229071,0.065549077,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,545,2086,1,100.0,100.0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,1,8,21,24,2,0,52,98715.txt,https://www.moltengl.com,www.moltengl.com,com,moltengl,benign
33,25,0,66.69538462,0.80952381,0.5229071,0.044077569,3,1,0,0,0.0,16,0.485,6,0.182,0,0,0,3,0.091,1,68,80,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8012122.txt,https://att-104275.weeblysite.com/,att-104275.weeblysite.com,com,att-104275weeblysite,phishing
21,14,0,100.0,1.0,0.0012232,0.052136843,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1881,575,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,124,5,12,332,4,21,18282.txt,https://www.presstv.ir,www.presstv.ir,ir,presstv,benign
33,25,0,51.23692308,0.666666667,0.5229071,0.053965697,3,1,0,0,0.0,22,0.667,1,0.03,0,0,0,2,0.061,1,30,115,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,7991528.txt,https://yahmail7.godaddysites.com/,yahmail7.godaddysites.com,com,yahmail7godaddysites,phishing
33,26,0,100.0,1.0,0.5229071,0.061796292,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,5015,29769,1,88.88888889,88.88888889,1,0,1,0,0,1,0,2,0,1,1,0,0,1,1,1,1,80,4,15,163,0,246,759331.txt,https://www.cowboysrideforfree.com,www.cowboysrideforfree.com,com,wboysrideforfree,benign
25,18,0,100.0,1.0,0.012178,0.063170269,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1093,6651,1,0.0,0.0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,1,84,8,16,177,0,180,224395.txt,https://www.fondoitalia.it,www.fondoitalia.it,it,fondotala,benign
22,15,0,100.0,1.0,0.0799628,0.070447386,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1107,1119,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14,5,11,54,37,46,445176.txt,https://www.eriercd.org,www.eriercd.org,org,eriercd,benign
46,30,0,28.70748299,0.318181818,0.0002752,0.0538175,3,3,0,0,0.0,28,0.609,0,0.0,0,0,0,6,0.13,1,9,55,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7969991.txt,https://www.ekie-nat.ekaste.bhwkke.top/load.php,www.ekie-nat.ekaste.bhwkke.top,top,ekie-natekastebhwkkeloadph,phishing
33,26,0,100.0,1.0,0.0799628,0.063034465,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1512,8047,1,100.0,100.0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,37,26,36,81,2,91,472740.txt,https://www.eastlothianmuseums.org,www.eastlothianmuseums.org,org,eastlothianmuseums,benign
25,18,0,100.0,1.0,0.5229071,0.068042107,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1405,10345,1,100.0,100.0,1,1,1,1,0,1,0,20,0,1,1,1,1,1,1,0,1,348,4,19,46,0,17,580840.txt,https://www.loopycases.com,www.loopycases.com,com,loopycases,benign
40,24,0,60.04756243,1.0,0.0384199,0.056282573,3,1,0,0,0.0,26,0.65,0,0.0,0,0,0,3,0.075,0,17,14612,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8024415.txt,http://www.certificationshq.net/net/flix/,www.certificationshq.net,net,0,phishing
26,19,0,100.0,1.0,0.5229071,0.06776326,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,909,515,1,100.0,100.0,1,1,0,0,0,1,0,2,0,1,1,1,0,0,1,0,1,7,2,14,99,8,152,795326.txt,https://www.panicstream.com,www.panicstream.com,com,panicstream,benign
22,15,0,100.0,1.0,0.0004547,0.055425841,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1133,374,1,0.0,0.0,0,0,1,0,0,1,0,5,0,1,0,0,0,0,0,0,0,65,5,15,49,12,67,36933.txt,https://www.paragraf.rs,www.paragraf.rs,rs,paagaf,benign
30,23,0,100.0,1.0,0.5229071,0.066843331,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,3415,8035,1,100.0,100.0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,87,2,14,136,5,133,521371.txt,https://www.radicalteatowel.com,www.radicalteatowel.com,com,radicalteatowel,benign
26,19,0,100.0,1.0,0.5229071,0.067762265,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1363,1148,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,27,10,13,102,4,118,624926.txt,https://www.marrontreks.com,www.marrontreks.com,com,marrontreks,benign
18,11,0,80.44077135,1.0,0.0384199,0.061130646,3,0,0,0,0.0,10,0.556,0,0.0,0,0,0,1,0.056,0,15,155,1,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7976240.txt,http://mstable.net/,mstable.net,net,mstable,phishing
40,33,0,100.0,1.0,0.5229071,0.058027449,3,1,0,0,0.0,27,0.675,0,0.0,0,0,0,1,0.025,1,3764,2691,1,100.0,100.0,0,1,1,1,0,1,0,19,0,1,1,1,1,1,1,0,1,124,2,16,165,1,41,462408.txt,https://www.safariworkstaxidermysales.com,www.safariworkstaxidermysales.com,com,safariworkstaxidermysales,benign
30,23,0,100.0,1.0,0.5229071,0.060333051,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,809,9381,1,100.0,100.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,14,15,33,109,0,129,174349.txt,https://www.sheepsheadbites.com,www.sheepsheadbites.com,com,sheepsheadbites,benign
19,8,0,64.91969569,1.0,0.0003477,0.034013417,2,0,0,0,0.0,10,0.526,0,0.0,0,0,0,2,0.105,0,9,80,1,0.0,88.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8017584.txt,http://bitly.ws/znyb,bitly.ws,ws,bitlyzny,phishing
21,14,0,100.0,1.0,0.5229071,0.066714673,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,138,161,1,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,24,0,5,14355.txt,https://www.qrcode.com,www.qrcode.com,com,qrde,benign
18,12,0,70.08547009,1.0,0.0003718,0.050952171,4,0,0,0,0.0,10,0.556,0,0.0,0,0,0,1,0.056,0,9,42,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7789761.txt,http://getdrop.live,getdrop.live,live,getdrop,phishing
19,5,0,49.58677686,1.0,5.02e-05,0.027602062,2,0,0,0,0.0,7,0.368,2,0.105,0,0,0,2,0.105,1,2,28,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8017715.txt,https://is.gd/bhb74h,is.gd,gd,0,phishing
20,14,0,100.0,1.0,0.012178,0.049771897,2,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,9,73,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,mw10994.txt,http://www.keliweb.it,www.keliweb.it,it,kelweb,benign
25,18,0,100.0,1.0,0.0799628,0.077728539,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,808,3558,1,100.0,100.0,1,0,1,0,0,1,0,8,0,1,1,1,1,0,1,0,1,9,3,26,44,6,16,55046.txt,https://www.oercommons.org,www.oercommons.org,org,oercommons,benign
32,26,0,58.85734819,0.666666667,0.0384199,0.059927909,3,2,0,0,0.0,19,0.594,0,0.0,0,0,0,2,0.062,0,3,40,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw4825.txt,http://www.baagii.sportsnewsa.net,www.baagii.sportsnewsa.net,net,0,phishing
40,32,0,36.61221591,0.607142857,0.5229071,0.034950402,3,1,0,0,0.0,16,0.4,12,0.3,0,0,0,4,0.1,1,68,80,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8005069.txt,https://att-107210-109856.weeblysite.com/,att-107210-109856.weeblysite.com,com,att-107210-109856weeblysite,phishing
26,19,0,100.0,0.727272727,0.5229071,0.054437482,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,195,242,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,52,0,2,383152.txt,https://www.cpu-upgrade.com,www.cpu-upgrade.com,com,cpu-upgrade,benign
42,14,0,25.37868481,0.727272727,0.0180132,0.040415456,2,1,0,0,0.0,23,0.548,6,0.143,0,0,0,6,0.143,0,2,51,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8024390.txt,http://cn52393.tw1.ru/ups/login/details.php,cn52393.tw1.ru,ru,0,phishing
27,20,0,100.0,1.0,0.5229071,0.062141015,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1926,18322,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,46,3,13,29,0,17,590289.txt,https://www.egorodriguez.com,www.egorodriguez.com,com,egorodriguez,benign
34,27,0,100.0,1.0,0.0799628,0.06538824,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1021,2146,1,89.47368421,89.47368421,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,24,15,14,39,8,30,426817.txt,https://www.ordinedimaltaitalia.org,www.ordinedimaltaitalia.org,org,dinedimaltaitalia,benign
38,31,0,100.0,1.0,0.0056158,0.052407273,2,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,599,2861,1,95.83333333,95.83333333,1,1,1,0,0,1,0,2,1,1,1,0,0,0,0,0,1,15,10,17,58,0,68,809753.txt,https://www.circularcityfundingguide.eu,www.circularcityfundingguide.eu,eu,circularcityfundingguid,benign
31,24,0,100.0,1.0,0.0075051,0.055078636,4,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,2097,1193,1,100.0,100.0,1,1,0,0,0,1,0,30,1,1,1,0,0,0,0,0,0,36,1,27,97,1,169,4017.txt,https://www.ringorapyutatta.info,www.ringorapyutatta.info,info,ringorapyutatta,benign
